0,0.5682499390598913,-2.806172538567364,-2.806172538567364,29.222729041380916,29.222729041380916
100,-10.891061223884972,53.78301838955541,53.78301838955541,16.42584408528283,16.42584408528283
200,-12.010877823993725,59.312976908610985,59.312976908610985,-11.965014875599293,-11.965014875599293
300,-1.7280952280091963,8.533803595107141,8.533803595107141,-28.99681490665014,-28.99681490665014
400,10.195264979905213,-50.34698755508746,-50.34698755508746,-18.500314076682407,-18.500314076682407
500,12.43968897954431,-61.4305628619472,-61.4305628619472,9.559571337619248,9.559571337619248
600,2.874419330111211,-14.194663358573878,-14.194663358573878,28.544020131328626,28.544020131328626
700,-9.419697621164016,46.517025289698836,46.517025289698836,20.43003151086649,20.43003151086649
800,-12.771167906934245,63.06749583671232,63.06749583671232,-7.0793305615340865,-7.0793305615340865
900,-3.9982530276277064,19.744459395692374,19.744471888775525,-27.86788753103293,nan
1000,8.570427442394456,-42.32309848096027,-42.323085987877114,-22.199897642367972,nan
1100,13.002721005741114,-64.21096792958573,-64.21095523571923,4.543698768955386,nan
1200,5.090803075161529,-25.13976827240261,-25.13975047939752,26.973707390160598,nan
1300,-7.654099413494576,37.79802179503494,37.798034539063195,23.796064455017934,nan
1400,-13.132536528172706,64.8520322378899,64.85204503748814,-1.9725155790707882,nan
1500,-6.143521000907763,30.338375313124754,30.338388112722996,-25.868476068960778,nan
1600,6.677883187091996,-32.977200923911084,-32.977188124312846,-25.206043013389856,nan
1700,13.159598754779056,-64.98567286310644,-64.98565975138325,-0.6141012230776215,nan
1800,7.148169992715711,-35.2996049022998,-35.29959214538191,24.560841261704784,nan
1900,-5.64941700081779,27.89835555959402,27.8983681261786,26.41880118034825,nan
2000,-13.0836959417763,64.61084415692,64.6108573739843,3.1959130947766714,nan
2100,-8.09688934562298,39.984638743817186,39.98465132289257,-23.061034334274837,nan
2200,4.5767479132168,-22.60122426279901,-22.601210916667988,-27.42484993612708,nan
2300,12.905421977799866,-63.73047890271538,-63.73046664660593,-5.752719088673298,nan
2400,8.982255966602931,-44.356819588162615,-44.356807332053165,21.380790270583937,nan
2500,-3.468268840908327,17.127253535349762,17.12726683037268,28.216317623549134,nan
2600,-12.626171737123979,62.351465368513466,62.35147866353638,8.264513911647239,nan
2700,-9.797342455292029,48.38193805082483,48.38195290907513,-19.53325585419249,nan
2800,2.3326528896392045,-11.51927352908249,-11.519259576544272,-28.78701153846716,nan
2900,12.24813016570541,-60.48459341089091,-60.48457867148408,-10.711644452820511,nan
3000,10.535771306254386,-52.02850027779943,-52.02848738230106,17.53288680353901,nan
3100,-1.178785493044762,5.821162928616109,5.821178239488993,29.132466383522996,nan
3200,-11.774255185445911,58.14447005158474,58.144483716763446,13.074963555976895,nan
3300,-11.191764808687063,55.26797436388673,55.26798810751542,-15.39533466563276,nan
3400,0.015694890086378477,-0.07750563005618999,-0.07749245738909599,-29.249979206106374,nan
3500,11.208254550435967,-55.34940518733811,-55.34939102666619,-15.335979833225316,nan
3600,11.760190253134404,-58.075013595725444,-58.074997512216754,13.137324353189337,nan
3700,1.1475185148669231,-5.666758098108261,-5.66674527364817,29.13863054714735,nan
3800,-10.554556836264286,52.121268327231036,52.12128027656424,17.477002347715658,nan
3900,-12.236600091499161,60.42765477283536,60.427666581783825,-10.776523283399111,nan
4000,-2.3017533566028203,11.366683242483063,11.366696925456205,-28.799291635267238,nan
4100,9.818276789382205,-48.48531747843064,-48.485302789417176,-19.481279033361673,nan
4200,12.617266736125247,-62.307490054939485,-62.307477042960976,8.331403142229851,nan
4300,3.4379785211479956,-16.977671709372817,-16.977658118977885,28.234617569998612,nan
4400,-9.005175307641045,44.470001519215025,44.47001337816797,21.33312776852952,nan
4500,-12.899211725672602,63.699810990975806,63.699823321531085,-5.821095355865285,nan
4600,-4.547303808184387,22.455821274984626,22.45583429173308,-27.449026547408828,nan
4700,8.121614365125481,-40.10673760555793,-40.10672520828792,-23.018059078132158,nan
4800,13.08022902958111,-64.59372360286967,-64.5937104022154,3.2652414001120564,nan
4900,5.62104949089642,-27.758269090846515,-27.75825701948432,26.448665290685867,nan
5000,-7.174507233979921,35.429665352987264,35.42967744438268,24.522889504043057,nan
5100,-13.158902308779462,64.98223362360227,64.98224578827549,-0.6838391190432117,nan
5200,-6.650814229032563,32.843527056950926,32.84354070272944,-25.241360956137346,nan
5300,6.171264392674179,-30.475379716909522,-30.475365701862124,-25.83584475684531,nan
5400,13.134615997591839,-64.86230122267574,-64.86228813559708,-1.9029137447668407,nan
5500,7.628540803750049,-37.671806438271844,-37.6717939206794,23.836559890946294,nan
5600,-5.119735543985484,25.282644661656704,25.28265893800254,26.946651841736504,nan
5700,-13.0075601201246,64.23486479073875,64.23486479073875,4.474777584013627,nan
5800,-8.5465791599546,42.20532918496098,42.20532918496098,-22.245253721834434,nan
5900,4.028148196333575,-19.89208985843741,-19.89208985843741,-27.846619437831766,nan
6000,12.77872880345561,-63.10483359731165,-63.10483359731165,-7.011629288030031,nan
6100,9.397746262853842,-46.40862352026588,-46.40862352026588,20.47989335295061,nan
6200,-2.905043289042077,14.345892785392971,14.345892785392971,28.528705901924067,nan
6300,-12.449912499256206,61.481049379042986,61.481049379042986,9.493619692639095,nan
6400,-10.175382300389886,50.248801483406844,50.248801483406844,-18.5542915458914,nan
6500,1.7592083652131245,-8.687448717101848,-8.687448717101848,-28.98757436462241,nan
6600,12.023683974706978,-59.376217159046796,-59.376217159046796,-11.901328886559167,nan
6700,10.873402791804745,-53.695816255825896,-53.695816255825896,16.483514844100096,nan
6800,-0.5996088150927318,2.9610311856431193,2.9610311856431193,29.21963448777763,nan
6900,-11.503378182319057,56.80680583861262,56.80680583861262,14.215918159192842,nan
7000,-11.486346194623923,56.72269725740208,56.72269725740208,-14.283765687263104,nan
7100,-0.5646822720985443,2.7885544301162675,2.7885544301162675,-29.223070556471843,nan
7200,10.893066166166081,-53.792919339091746,-53.792919339091746,-16.41927740091015,nan
7300,12.009416637565518,-59.30576117316305,-59.30576117316305,11.972255638079593,nan
7400,1.7245550990072205,-8.516321476578865,-8.516321476578865,28.997855685770652,nan
7500,-10.19752320869306,50.35813930218794,50.35813930218794,18.494166802517505,nan
7600,-12.438521445018408,61.42479725935016,61.42479725935016,-9.567070713319994,nan
7700,-2.8709344382050443,14.177454015827378,14.177454015827378,-28.545752031079733,nan
7800,9.422191467332038,-46.529340579417465,-46.529340579417465,-20.424351745209112,nan
